,RESOURCE,MGR_ID,ROLE_ROLLUP_1,ROLE_ROLLUP_2,ROLE_DEPTNAME,ROLE_TITLE,ROLE_FAMILY_DESC,ROLE_FAMILY,ROLE_CODE
13716,44722,16850,117961,118225,119238,122849,122849,119095,122850
13717,4675,4642,117961,118225,120551,118321,240983,290919,118322
13718,15365,23136,117961,118052,119742,118321,117906,290919,118322
13719,23497,4200,117961,118343,118660,119433,133686,118424,119435
13720,25278,4997,118290,118291,121108,119502,132803,117887,119503
13721,6725,6736,117961,117969,6725,123684,123685,6725,123686
13722,28315,72209,117961,118225,124948,118054,124424,117887,118055
13723,79299,5559,119280,119281,118623,118995,286106,292795,118997
13724,18418,4258,117961,118343,119598,118422,300136,118424,118425
13725,28149,3889,117961,118386,121668,117905,117906,290919,117908
13726,43877,65460,118079,118080,117878,117879,117913,19721,117880
13727,31983,794,118752,119070,117945,280788,152940,292795,119082
13728,80762,4496,117961,118225,120551,117905,117906,290919,117908
13729,42304,770,117961,118300,120722,118451,130134,118453,118454
13730,39143,25772,118006,118007,117941,117879,117897,19721,117880
13731,25993,17420,118212,118213,118042,120097,174445,270488,120099
13732,971,770,117961,118300,119181,118451,130134,118453,118454
13733,1287,2014,117961,117962,117904,118368,129597,117887,118486
13734,35376,70169,117961,118386,118635,131997,167505,131999,132000
13735,16034,3936,117943,117944,117945,280788,126042,292795,119082
13736,38391,6035,117890,117891,117878,117879,117879,19721,117880
13737,18072,57680,118256,118257,117945,118274,118806,292795,118276
13738,37734,94919,117975,117976,117884,117885,117913,117887,117888
13739,18418,21019,117961,118386,128516,126820,132015,118638,126822
13740,28562,56384,117893,117894,117895,117896,117897,117887,117898
13741,42093,116406,117961,117962,120677,122067,297566,118424,122069
13742,15910,3242,117961,118343,118514,117905,117906,290919,117908
13743,278393,4375,117961,118343,120347,120344,311701,118424,120346
13744,4675,8203,117902,117903,121639,117905,117906,290919,117908
13745,78507,2199,4292,126095,118378,119192,300603,119184,119194
13746,4675,6018,117961,118413,122007,118784,118785,290919,118786
13747,28622,4395,117961,118300,118597,118422,150827,118424,118425
13748,836,1915,117961,118300,119181,118321,117906,290919,118322
13749,38113,148795,117935,117936,117878,117885,117913,117887,117888
13750,37981,21083,118106,118107,117941,118568,153078,19721,118570
13751,76542,117887,117961,117969,123766,162860,162861,155173,162862
13752,85558,17561,91261,118026,118202,118278,118260,290919,118279
13753,27323,4945,117961,118300,118360,120812,278797,118638,120814
13754,80780,4272,117961,118343,120666,120516,120517,120518,120519
13755,18072,59228,117902,118041,118623,280788,280788,292795,119082
13756,35451,2452,118752,118753,117945,118274,128130,292795,118276
13757,79121,5320,118290,118291,119598,120789,201782,118424,120791
13758,13878,46788,117929,117940,117920,118568,163031,19721,118570
13759,20292,15978,117961,119256,119257,117946,122492,292795,117948
13760,39262,25607,117961,118343,118856,118368,118368,117887,118486
13761,43714,49772,91261,118026,118746,118747,126309,118453,118749
13762,16041,4100,118290,118291,124668,118728,303050,118295,118730
13763,6977,3763,117961,118300,120059,120812,310589,118638,120814
13764,26430,28021,118212,118580,117895,117896,117897,117887,117898
13765,27356,57580,119596,119597,125440,119192,130411,119184,119194
13766,45019,3688,120883,120884,118378,119192,300603,119184,119194
13767,96500,4698,117961,117962,118352,118321,290919,290919,118322
13768,4675,3889,117961,118386,121668,122551,140840,118762,122552
13769,25554,26291,117961,118225,118403,118530,278014,118131,118532
13770,75718,2270,117961,118413,120666,120773,118959,118960,120774
13771,23096,7525,117961,118225,120551,117905,240983,290919,117908
13772,34924,25293,117961,118386,128823,118321,117906,290919,118322
13773,13878,58695,117929,117940,117941,118568,166520,19721,118570
13774,42914,57596,118181,118182,117920,118568,154898,19721,118570
13775,80190,14889,117961,118300,118437,123045,196284,120518,123047
13776,18394,828,117961,118300,124816,117905,117906,290919,117908
13777,974,770,117961,118300,120722,118747,130134,118453,118749
13778,14666,15436,118216,118217,117941,117879,117886,19721,117880
13779,4675,5547,117902,118041,117945,280788,270820,292795,119082
13780,80655,71401,91261,118026,118063,128422,128423,118453,128424
13781,7071,8074,117961,118300,119181,118321,117906,290919,118322
13782,70452,27515,118953,118954,117884,117879,117886,19721,117880
13783,77300,18096,118256,118257,118623,280788,193644,292795,119082
13784,6977,1443,117961,118343,120722,117905,117906,290919,117908
13785,41594,25618,117961,118327,118320,118685,120316,308574,118687
13786,74174,7389,117961,118386,118746,118451,130134,118453,118454
13787,73815,76568,118315,118463,118522,118784,121926,290919,118786
13788,972,5027,117961,118343,120126,119433,133686,118424,119435
13789,23567,7398,117961,118225,118616,117905,117906,290919,117908
13790,80877,767,117961,118343,118437,118321,117906,290919,118322
13791,76446,4189,117961,118343,119987,118321,117906,290919,118322
13792,17308,3221,120342,120343,124133,118728,244948,118295,118730
13793,45903,4638,117961,118343,119987,119172,256190,118467,119174
13794,43876,50327,118079,118080,117878,117879,118177,19721,117880
13795,21750,7389,117961,118386,118746,118451,152307,118453,118454
13796,38392,100702,117929,117930,117920,117885,117913,117887,117888
13797,5893,25547,117961,118327,118378,120618,304465,118643,120619
13798,74302,55636,117916,118150,131868,128093,139264,119184,128095
13799,79628,7012,117961,118225,120050,118777,279443,308574,118779
13800,25328,7377,117961,118225,119924,118777,119925,308574,118779
13801,27082,42230,117961,118327,118744,118321,117906,290919,118322
13802,972,4952,117961,118343,120126,119433,133686,118424,119435
13803,37651,79836,118090,118091,117884,117885,117913,117887,117888
13804,23096,169112,117902,118041,119781,118563,121024,270488,118565
13805,75787,15541,118573,118574,118556,280788,234696,292795,119082
13806,7543,53369,119920,119921,123766,124886,148437,118643,124888
13807,92251,27104,117961,118327,118507,118863,127778,118398,118865
13808,20323,858,117961,118327,118529,118777,279443,308574,118779
13809,79092,17713,117961,118225,122273,118321,240983,290919,118322
13810,4675,7370,117961,117962,118481,118321,117906,290919,118322
13811,20897,22431,117961,118413,126229,118777,279443,308574,118779
13812,44987,1080,117961,118327,118378,118451,123137,118453,118454
13813,7543,2407,117961,118446,120317,118321,117906,290919,118322
13814,25703,14758,117961,118225,120054,118702,157677,118704,118705
13815,73747,14793,117902,117903,120526,118259,287351,290919,118261
13816,39322,11529,117929,117940,117941,117879,117886,19721,117880
13817,6156,5649,117961,118446,118684,118760,118761,118762,118763
13818,28294,70066,91261,118026,118202,119962,168365,118205,119964
13819,15716,15503,118573,118574,118623,118995,286106,292795,118997
13820,16219,16973,117961,118300,124942,118321,117906,290919,118322
13821,15716,15627,117961,119256,119257,280788,280788,292795,119082
13822,40865,120351,117961,118300,119195,118321,136235,290919,118322
13823,20312,770,117961,118343,119181,118451,130134,118453,118454
13824,1020,18686,117961,118386,121883,118784,118785,290919,118786
13825,73139,14731,117961,118446,118447,118321,222729,290919,118322
13826,3853,37608,119134,119135,119136,119137,254340,118474,119139
13827,24016,7807,117961,118327,118518,118207,190710,270488,118209
13828,75834,85475,117961,118300,120410,117905,117906,290919,117908
13829,75834,17669,117961,118300,118514,118321,240983,290919,118322
13830,34924,1505,117961,118327,4674,117905,117906,290919,117908
13831,40069,5253,118887,118888,120126,118980,188371,118295,118982
13832,38751,16922,117961,117962,118501,117905,117906,290919,117908
13833,39262,7084,117961,118386,123072,117905,117906,290919,117908
13834,4675,134864,117961,118343,119142,118321,117906,290919,118322
13835,15739,59312,118550,118551,118378,118054,132841,117887,118055
13836,42093,5396,117961,118343,119993,118321,240983,290919,118322
13837,27124,46149,117961,118327,4674,118451,130134,118453,118454
13838,79092,52105,118595,118596,81476,118422,149098,118424,118425
13839,75954,5238,118290,118291,118053,132692,134889,270488,132694
13840,79092,16973,117961,118300,124942,118747,126309,118453,118749
13841,22394,87910,91261,118026,119279,120952,126309,118453,120954
13842,34817,59029,117887,118178,118320,118321,117906,290919,118322
13843,7543,46704,91261,118026,122938,117905,117906,290919,117908
13844,25098,1065,117961,118327,126310,118641,306399,118643,118644
13845,74883,17598,117961,118300,118631,119928,219829,118331,119929
13846,34549,5717,117961,118343,124725,118321,117906,290919,118322
13847,80904,2344,118212,118213,118395,118396,233714,118398,118399
13848,38468,50222,118079,118080,117878,117879,118177,19721,117880
13849,34954,4576,117961,118327,118391,117905,117906,290919,117908
13850,4673,3692,117961,118413,126229,118321,117906,290919,118322
13851,312130,54618,117961,118052,118821,117905,117906,290919,117908
13852,15679,16569,117961,118327,120559,118685,279443,308574,118687
13853,41458,18450,117961,118052,118821,121594,142587,4673,121596
13854,34148,2109,118219,118220,120694,124886,215880,118643,124888
13855,15064,45165,91261,118026,118367,118028,121498,117887,118030
13856,75078,22818,117961,118386,120361,118784,147114,290919,118786
13857,79969,13849,117961,118386,119954,118523,310608,118331,118525
13858,25993,1891,117961,118300,123749,118636,123751,118638,118639
13859,78697,7314,117961,118300,121951,118321,117906,290919,118322
13860,78919,59402,117961,118052,120096,133306,135146,118205,133308
13861,45412,2068,117980,118076,131868,128093,276422,119184,128095
13862,972,2260,117961,118343,119598,119433,133686,118424,119435
13863,18418,70264,117961,118343,118437,118523,306404,118331,118525
13864,75685,79366,117961,118413,120526,118321,117906,290919,118322
13865,79092,30509,118212,118213,120126,118728,301534,118295,118730
13866,153,193,117961,118413,121639,118321,118448,290919,118322
13867,4675,239,117961,118225,124380,117905,117906,290919,117908
13868,14914,17835,117902,117903,118403,120952,130134,118453,120954
13869,35733,17561,91261,118026,118202,118259,118260,290919,118261
13870,80685,7265,117961,118343,119598,118321,240983,290919,118322
13871,22275,50997,117961,118052,120539,118321,117906,290919,118322
13872,81468,4378,117961,118327,118507,118863,122008,118398,118865
13873,15369,78444,117887,118178,121023,259173,121024,292795,118943
13874,1151,125466,117902,117903,120171,118863,141918,118398,118865
13875,36267,16589,119920,119921,137107,118784,117906,290919,118786
13876,14854,820,117961,118300,123719,118784,117906,290919,118786
13877,42914,61247,117910,118855,131868,119192,139264,119184,119194
13878,6977,810,117961,118300,123719,118321,240983,290919,118322
13879,38268,21592,117926,118266,117920,118568,310732,19721,118570
13880,16145,3120,117961,118300,120312,118792,120314,118424,118794
13881,5893,2049,117887,124157,118378,119192,300603,119184,119194
13882,75443,17264,117961,118300,118825,307024,127752,118331,118332
13883,34924,2610,117961,118327,121979,118321,149217,290919,118322
13884,80873,3005,117961,118413,118481,118784,117906,290919,118786
13885,39325,18190,117961,118386,120361,118321,117906,290919,118322
13886,3130,3211,117961,118446,120368,122274,159048,3130,122275
13887,38704,3748,117961,118300,120059,125010,146585,118424,125012
13888,3853,25607,117961,118343,118856,118685,126297,308574,118687
13889,5112,5137,118212,118213,123614,120497,229576,118424,120499
13890,40131,770,117961,118300,119181,118747,130134,118453,118749
13891,1969,1938,117961,118300,118066,120988,134839,118643,120989
13892,74236,2354,117961,117962,118501,120702,308462,118504,120704
13893,6977,5730,117961,118446,120026,120578,120579,118762,120580
13894,44216,50952,117961,118327,118929,117905,117906,290919,117908
13895,278393,56058,118212,118213,118458,118912,309291,118424,118914
13896,80191,50801,117902,117903,277693,120773,118959,118960,120774
13897,34950,55941,117961,118327,122109,118054,118054,117887,118055
13898,78516,25237,117961,117962,118910,118321,117906,290919,118322
13899,4675,102574,117961,118327,118929,124810,124811,249618,124812
13900,79440,121004,121005,121006,117945,117946,142221,292795,117948
13901,43264,133436,118212,118213,119136,119137,137119,118474,119139
13902,75216,15621,117961,119256,120943,126684,126684,292795,126685
13903,37651,13262,118219,118220,118221,117885,117886,117887,117888
13904,3853,15608,117961,118343,118395,118396,269406,118398,118399
13905,52684,71589,117916,118150,118599,179731,150184,117887,117973
13906,79131,7520,117961,118343,124725,118321,240983,290919,118322
13907,75078,24916,91261,118026,119279,119409,129769,119006,119411
13908,28310,46459,117943,117944,117945,259173,121024,292795,118943
13909,36050,18211,117961,118386,119214,118259,120721,290919,118261
13910,23964,5210,117961,118343,118979,120497,223125,118424,120499
13911,33326,13845,117961,117962,120526,118784,310608,290919,118786
13912,80999,5115,117961,118300,118631,119928,219829,118331,119929
13913,41642,50967,118990,118991,118992,118259,118260,290919,118261
13914,79092,3622,117961,118300,118458,118834,223125,118424,118836
13915,22598,8100,118212,119836,119142,118321,117906,290919,118322
13916,79669,5496,91261,118026,118202,118321,117906,290919,118322
13917,32270,25629,117961,118343,120291,120006,129545,118424,120008
13918,26431,3724,117961,118300,120059,123670,305057,121916,123672
13919,13878,17152,118084,118085,117884,117879,117886,19721,117880
13920,41461,21943,118006,118007,117941,118568,292195,19721,118570
13921,105472,2781,117961,118300,118783,118451,130134,118453,118454
13922,75272,4871,117961,118300,125872,120006,159698,118424,120008
13923,19722,18044,117961,118386,118522,118321,117906,290919,118322
13924,16191,46104,117961,118327,120559,120988,304465,118643,120989
13925,34005,1402,118290,118291,118437,120313,137017,118424,120315
13926,73144,221,117961,118413,120370,118321,117906,290919,118322
13927,3066,770,117961,118300,118437,118451,130134,118453,118454
13928,38725,21028,117916,117917,118599,118368,118368,117887,118486
13929,35017,2260,117961,118343,119598,120497,223125,118424,120499
13930,17308,1912,119134,119135,118042,117896,287998,117887,117898
13931,80657,25607,117961,118343,118856,118321,117906,290919,118322
